video_id,detected_objects_withconfidence
46,Shirt:20|Trousers:20|Footwear:20|Handbag:20|Watch:20|Guitar:20|Mobile_phone:20|Headphones:20|Hat:20|Sunglasses:20
3136,Shirt:3|Trousers:8|Footwear:2|Handbag:6|Watch:10|Guitar:5|Mobile_phone:9|Headphones:4|Hat:7|Sunglasses:1
3137,Shirt:6|Trousers:9|Footwear:7|Handbag:10|Watch:4|Guitar:5|Mobile_phone:8|Headphones:2|Hat:3|Sunglasses:1
3138,Shirt:1|Trousers:2|Footwear:8|Handbag:3|Watch:5|Guitar:7|Mobile_phone:9|Headphones:6|Hat:4|Sunglasses:10
3139,Shirt:1|Trousers:8|Footwear:5|Handbag:6|Watch:10|Guitar:4|Mobile_phone:3|Headphones:9|Hat:2|Sunglasses:7
3140,Shirt:2|Trousers:3|Footwear:6|Handbag:7|Watch:1|Guitar:4|Mobile_phone:5|Headphones:9|Hat:8|Sunglasses:10
3141,Shirt:7|Trousers:9|Footwear:6|Handbag:5|Watch:8|Guitar:3|Mobile_phone:2|Headphones:4|Hat:10|Sunglasses:1
3142,Shirt:9|Trousers:8|Footwear:5|Handbag:7|Watch:10|Guitar:3|Mobile_phone:1|Headphones:2|Hat:4|Sunglasses:6
3143,Shirt:3|Trousers:9|Footwear:6|Handbag:1|Watch:5|Guitar:2|Mobile_phone:7|Headphones:10|Hat:4|Sunglasses:8
3144,Shirt:9|Trousers:3|Footwear:5|Handbag:10|Watch:6|Guitar:1|Mobile_phone:4|Headphones:7|Hat:8|Sunglasses:2
3145,Shirt:9|Trousers:8|Footwear:7|Handbag:1|Watch:6|Guitar:3|Mobile_phone:10|Headphones:2|Hat:5|Sunglasses:4
3146,Shirt:1|Trousers:3|Footwear:10|Handbag:8|Watch:7|Guitar:6|Mobile_phone:2|Headphones:5|Hat:9|Sunglasses:4
3147,Shirt:2|Trousers:7|Footwear:6|Handbag:5|Watch:3|Guitar:10|Mobile_phone:1|Headphones:9|Hat:8|Sunglasses:4
3148,Shirt:7|Trousers:1|Footwear:9|Handbag:3|Watch:6|Guitar:2|Mobile_phone:10|Headphones:4|Hat:5|Sunglasses:8
3149,Shirt:6|Trousers:7|Footwear:3|Handbag:4|Watch:9|Guitar:1|Mobile_phone:10|Headphones:5|Hat:2|Sunglasses:8
3150,Shirt:5|Trousers:1|Footwear:9|Handbag:2|Watch:4|Guitar:8|Mobile_phone:3|Headphones:6|Hat:10|Sunglasses:7
3151,Shirt:4|Trousers:10|Footwear:6|Handbag:7|Watch:2|Guitar:9|Mobile_phone:5|Headphones:3|Hat:1|Sunglasses:8
3152,Shirt:1|Trousers:5|Footwear:3|Handbag:6|Watch:4|Guitar:2|Mobile_phone:10|Headphones:7|Hat:8|Sunglasses:9
3153,Shirt:1|Trousers:10|Footwear:3|Handbag:9|Watch:4|Guitar:2|Mobile_phone:5|Headphones:8|Hat:7|Sunglasses:6
3154,Shirt:1|Trousers:10|Footwear:5|Handbag:3|Watch:9|Guitar:4|Mobile_phone:8|Headphones:7|Hat:6|Sunglasses:2
3155,Shirt:9|Trousers:4|Footwear:8|Handbag:7|Watch:2|Guitar:10|Mobile_phone:5|Headphones:6|Hat:3|Sunglasses:1
3156,Shirt:4|Trousers:3|Footwear:5|Handbag:7|Watch:6|Guitar:2|Mobile_phone:1|Headphones:9|Hat:10|Sunglasses:8
3157,Shirt:8|Trousers:9|Footwear:2|Handbag:10|Watch:7|Guitar:6|Mobile_phone:1|Headphones:5|Hat:3|Sunglasses:4
3158,Shirt:4|Trousers:10|Footwear:3|Handbag:7|Watch:5|Guitar:1|Mobile_phone:2|Headphones:6|Hat:8|Sunglasses:9
3159,Shirt:7|Trousers:10|Footwear:8|Handbag:2|Watch:3|Guitar:6|Mobile_phone:4|Headphones:9|Hat:1|Sunglasses:5
3160,Shirt:5|Trousers:2|Footwear:7|Handbag:8|Watch:6|Guitar:1|Mobile_phone:3|Headphones:10|Hat:4|Sunglasses:9
3161,Shirt:9|Trousers:6|Footwear:4|Handbag:7|Watch:5|Guitar:10|Mobile_phone:8|Headphones:2|Hat:1|Sunglasses:3
3162,Shirt:10|Trousers:3|Footwear:1|Handbag:5|Watch:4|Guitar:6|Mobile_phone:8|Headphones:9|Hat:2|Sunglasses:7
3163,Shirt:3|Trousers:5|Footwear:4|Handbag:1|Watch:8|Guitar:6|Mobile_phone:2|Headphones:10|Hat:9|Sunglasses:7
3164,Shirt:5|Trousers:4|Footwear:10|Handbag:1|Watch:8|Guitar:9|Mobile_phone:3|Headphones:2|Hat:6|Sunglasses:7
3165,Shirt:3|Trousers:5|Footwear:8|Handbag:4|Watch:10|Guitar:1|Mobile_phone:6|Headphones:2|Hat:9|Sunglasses:7
3166,Shirt:10|Trousers:7|Footwear:1|Handbag:2|Watch:9|Guitar:6|Mobile_phone:8|Headphones:4|Hat:5|Sunglasses:3
3167,Shirt:5|Trousers:7|Footwear:2|Handbag:10|Watch:1|Guitar:8|Mobile_phone:6|Headphones:4|Hat:9|Sunglasses:3
3168,Shirt:3|Trousers:9|Footwear:5|Handbag:1|Watch:6|Guitar:10|Mobile_phone:7|Headphones:8|Hat:2|Sunglasses:4
3169,Shirt:6|Trousers:4|Footwear:7|Handbag:5|Watch:8|Guitar:9|Mobile_phone:1|Headphones:2|Hat:10|Sunglasses:3
3170,Shirt:3|Trousers:10|Footwear:9|Handbag:2|Watch:4|Guitar:6|Mobile_phone:7|Headphones:8|Hat:1|Sunglasses:5
3171,Shirt:6|Trousers:10|Footwear:8|Handbag:5|Watch:2|Guitar:9|Mobile_phone:3|Headphones:4|Hat:7|Sunglasses:1
3172,Shirt:7|Trousers:9|Footwear:10|Handbag:1|Watch:6|Guitar:4|Mobile_phone:3|Headphones:8|Hat:2|Sunglasses:5
3173,Shirt:8|Trousers:10|Footwear:1|Handbag:6|Watch:9|Guitar:4|Mobile_phone:7|Headphones:3|Hat:2|Sunglasses:5
3174,Shirt:9|Trousers:1|Footwear:4|Handbag:8|Watch:6|Guitar:7|Mobile_phone:2|Headphones:5|Hat:10|Sunglasses:3
3175,Shirt:5|Trousers:8|Footwear:3|Handbag:2|Watch:9|Guitar:4|Mobile_phone:1|Headphones:6|Hat:10|Sunglasses:7
3176,Shirt:6|Trousers:1|Footwear:2|Handbag:7|Watch:4|Guitar:3|Mobile_phone:8|Headphones:9|Hat:5|Sunglasses:10
3177,Shirt:8|Trousers:2|Footwear:4|Handbag:9|Watch:1|Guitar:3|Mobile_phone:6|Headphones:5|Hat:10|Sunglasses:7
3178,Shirt:6|Trousers:7|Footwear:3|Handbag:4|Watch:10|Guitar:9|Mobile_phone:1|Headphones:5|Hat:2|Sunglasses:8
3179,Shirt:2|Trousers:9|Footwear:1|Handbag:5|Watch:6|Guitar:7|Mobile_phone:10|Headphones:3|Hat:8|Sunglasses:4
3180,Shirt:3|Trousers:5|Footwear:7|Handbag:2|Watch:1|Guitar:4|Mobile_phone:8|Headphones:9|Hat:6|Sunglasses:10
3181,Shirt:9|Trousers:1|Footwear:2|Handbag:4|Watch:7|Guitar:8|Mobile_phone:6|Headphones:5|Hat:10|Sunglasses:3
3182,Shirt:1|Trousers:9|Footwear:10|Handbag:5|Watch:2|Guitar:3|Mobile_phone:8|Headphones:6|Hat:4|Sunglasses:7
3183,Shirt:6|Trousers:2|Footwear:7|Handbag:5|Watch:3|Guitar:1|Mobile_phone:8|Headphones:4|Hat:9|Sunglasses:10
3184,Shirt:9|Trousers:2|Footwear:3|Handbag:6|Watch:10|Guitar:4|Mobile_phone:1|Headphones:7|Hat:5|Sunglasses:8
3185,Shirt:3|Trousers:1|Footwear:6|Handbag:5|Watch:7|Guitar:2|Mobile_phone:4|Headphones:8|Hat:10|Sunglasses:9
3186,Shirt:9|Trousers:6|Footwear:4|Handbag:7|Watch:2|Guitar:10|Mobile_phone:1|Headphones:3|Hat:5|Sunglasses:8
3187,Shirt:3|Trousers:9|Footwear:6|Handbag:5|Watch:8|Guitar:2|Mobile_phone:10|Headphones:4|Hat:1|Sunglasses:7
3188,Shirt:3|Trousers:9|Footwear:1|Handbag:7|Watch:2|Guitar:5|Mobile_phone:4|Headphones:8|Hat:10|Sunglasses:6
3189,Shirt:5|Trousers:6|Footwear:7|Handbag:9|Watch:3|Guitar:2|Mobile_phone:8|Headphones:4|Hat:1|Sunglasses:10
3190,Shirt:9|Trousers:5|Footwear:10|Handbag:3|Watch:1|Guitar:8|Mobile_phone:4|Headphones:2|Hat:6|Sunglasses:7
3191,Shirt:10|Trousers:6|Footwear:8|Handbag:1|Watch:5|Guitar:4|Mobile_phone:3|Headphones:2|Hat:9|Sunglasses:7
3192,Shirt:4|Trousers:5|Footwear:3|Handbag:10|Watch:1|Guitar:6|Mobile_phone:2|Headphones:9|Hat:8|Sunglasses:7
3193,Shirt:3|Trousers:1|Footwear:8|Handbag:9|Watch:2|Guitar:5|Mobile_phone:7|Headphones:6|Hat:10|Sunglasses:4
3194,Shirt:4|Trousers:6|Footwear:3|Handbag:1|Watch:2|Guitar:9|Mobile_phone:5|Headphones:7|Hat:8|Sunglasses:10
3195,Shirt:7|Trousers:9|Footwear:10|Handbag:6|Watch:2|Guitar:3|Mobile_phone:1|Headphones:5|Hat:8|Sunglasses:4
3196,Shirt:9|Trousers:2|Footwear:10|Handbag:4|Watch:6|Guitar:8|Mobile_phone:5|Headphones:7|Hat:1|Sunglasses:3
3197,Shirt:3|Trousers:2|Footwear:8|Handbag:1|Watch:9|Guitar:6|Mobile_phone:7|Headphones:10|Hat:5|Sunglasses:4
3198,Shirt:4|Trousers:5|Footwear:8|Handbag:1|Watch:2|Guitar:9|Mobile_phone:10|Headphones:7|Hat:3|Sunglasses:6
3199,Shirt:5|Trousers:7|Footwear:1|Handbag:8|Watch:6|Guitar:10|Mobile_phone:2|Headphones:9|Hat:4|Sunglasses:3
3200,Shirt:4|Trousers:9|Footwear:8|Handbag:10|Watch:2|Guitar:6|Mobile_phone:3|Headphones:1|Hat:7|Sunglasses:5
3201,Shirt:5|Trousers:6|Footwear:7|Handbag:8|Watch:1|Guitar:10|Mobile_phone:2|Headphones:4|Hat:3|Sunglasses:9
3202,Shirt:9|Trousers:7|Footwear:10|Handbag:4|Watch:6|Guitar:8|Mobile_phone:3|Headphones:1|Hat:5|Sunglasses:2
3203,Shirt:1|Trousers:6|Footwear:4|Handbag:7|Watch:5|Guitar:8|Mobile_phone:2|Headphones:3|Hat:9|Sunglasses:10
3204,Shirt:2|Trousers:9|Footwear:3|Handbag:7|Watch:8|Guitar:1|Mobile_phone:10|Headphones:5|Hat:6|Sunglasses:4
3205,Shirt:5|Trousers:1|Footwear:10|Handbag:7|Watch:2|Guitar:8|Mobile_phone:3|Headphones:4|Hat:9|Sunglasses:6
3206,Shirt:5|Trousers:3|Footwear:10|Handbag:7|Watch:9|Guitar:6|Mobile_phone:8|Headphones:2|Hat:4|Sunglasses:1
3207,Shirt:5|Trousers:7|Footwear:4|Handbag:3|Watch:1|Guitar:8|Mobile_phone:6|Headphones:9|Hat:2|Sunglasses:10
3208,Shirt:9|Trousers:1|Footwear:2|Handbag:3|Watch:7|Guitar:6|Mobile_phone:8|Headphones:5|Hat:10|Sunglasses:4
3209,Shirt:8|Trousers:1|Footwear:5|Handbag:2|Watch:10|Guitar:4|Mobile_phone:7|Headphones:3|Hat:9|Sunglasses:6
3210,Shirt:7|Trousers:3|Footwear:1|Handbag:9|Watch:10|Guitar:4|Mobile_phone:8|Headphones:5|Hat:2|Sunglasses:6
3211,Shirt:7|Trousers:10|Footwear:8|Handbag:4|Watch:3|Guitar:5|Mobile_phone:2|Headphones:9|Hat:1|Sunglasses:6
3212,Shirt:4|Trousers:5|Footwear:8|Handbag:9|Watch:6|Guitar:1|Mobile_phone:10|Headphones:2|Hat:3|Sunglasses:7
3213,Shirt:6|Trousers:9|Footwear:1|Handbag:7|Watch:5|Guitar:4|Mobile_phone:10|Headphones:8|Hat:3|Sunglasses:2
3214,Shirt:4|Trousers:7|Footwear:8|Handbag:5|Watch:2|Guitar:3|Mobile_phone:6|Headphones:10|Hat:9|Sunglasses:1
3215,Shirt:6|Trousers:8|Footwear:9|Handbag:4|Watch:2|Guitar:7|Mobile_phone:1|Headphones:10|Hat:5|Sunglasses:3
3216,Shirt:5|Trousers:9|Footwear:10|Handbag:7|Watch:3|Guitar:6|Mobile_phone:2|Headphones:4|Hat:8|Sunglasses:1
3217,Shirt:4|Trousers:10|Footwear:6|Handbag:1|Watch:5|Guitar:8|Mobile_phone:3|Headphones:2|Hat:9|Sunglasses:7
3218,Shirt:6|Trousers:8|Footwear:1|Handbag:3|Watch:7|Guitar:4|Mobile_phone:10|Headphones:5|Hat:2|Sunglasses:9
3219,Shirt:8|Trousers:4|Footwear:1|Handbag:9|Watch:5|Guitar:3|Mobile_phone:6|Headphones:10|Hat:2|Sunglasses:7
3220,Shirt:10|Trousers:8|Footwear:9|Handbag:5|Watch:1|Guitar:3|Mobile_phone:2|Headphones:7|Hat:4|Sunglasses:6
3221,Shirt:7|Trousers:4|Footwear:8|Handbag:9|Watch:3|Guitar:2|Mobile_phone:1|Headphones:6|Hat:10|Sunglasses:5
3222,Shirt:7|Trousers:3|Footwear:1|Handbag:10|Watch:8|Guitar:2|Mobile_phone:5|Headphones:4|Hat:6|Sunglasses:9
3223,Shirt:3|Trousers:8|Footwear:1|Handbag:9|Watch:10|Guitar:6|Mobile_phone:7|Headphones:4|Hat:5|Sunglasses:2
3224,Shirt:8|Trousers:9|Footwear:10|Handbag:7|Watch:1|Guitar:6|Mobile_phone:3|Headphones:4|Hat:2|Sunglasses:5
3225,Shirt:5|Trousers:2|Footwear:1|Handbag:7|Watch:9|Guitar:8|Mobile_phone:6|Headphones:10|Hat:4|Sunglasses:3
3226,Shirt:7|Trousers:4|Footwear:8|Handbag:10|Watch:5|Guitar:6|Mobile_phone:3|Headphones:1|Hat:2|Sunglasses:9
3227,Shirt:9|Trousers:1|Footwear:5|Handbag:10|Watch:8|Guitar:7|Mobile_phone:4|Headphones:3|Hat:6|Sunglasses:2
3228,Shirt:6|Trousers:5|Footwear:8|Handbag:4|Watch:9|Guitar:10|Mobile_phone:3|Headphones:7|Hat:1|Sunglasses:2
3229,Shirt:4|Trousers:9|Footwear:5|Handbag:6|Watch:3|Guitar:1|Mobile_phone:8|Headphones:2|Hat:10|Sunglasses:7
3230,Shirt:6|Trousers:9|Footwear:3|Handbag:7|Watch:2|Guitar:8|Mobile_phone:5|Headphones:1|Hat:10|Sunglasses:4
3231,Shirt:4|Trousers:1|Footwear:10|Handbag:7|Watch:8|Guitar:9|Mobile_phone:3|Headphones:5|Hat:2|Sunglasses:6
3232,Shirt:7|Trousers:10|Footwear:3|Handbag:9|Watch:8|Guitar:6|Mobile_phone:4|Headphones:2|Hat:1|Sunglasses:5
3233,Shirt:1|Trousers:3|Footwear:4|Handbag:2|Watch:7|Guitar:8|Mobile_phone:10|Headphones:5|Hat:6|Sunglasses:9
3234,Shirt:7|Trousers:5|Footwear:3|Handbag:9|Watch:8|Guitar:2|Mobile_phone:10|Headphones:4|Hat:6|Sunglasses:1
3235,Shirt:5|Trousers:2|Footwear:1|Handbag:4|Watch:10|Guitar:9|Mobile_phone:6|Headphones:3|Hat:8|Sunglasses:7
3236,Shirt:1|Trousers:8|Footwear:6|Handbag:5|Watch:7|Guitar:4|Mobile_phone:3|Headphones:9|Hat:2|Sunglasses:10
3237,Shirt:6|Trousers:4|Footwear:5|Handbag:1|Watch:9|Guitar:7|Mobile_phone:3|Headphones:10|Hat:2|Sunglasses:8
3238,Shirt:1|Trousers:8|Footwear:3|Handbag:4|Watch:10|Guitar:7|Mobile_phone:2|Headphones:9|Hat:6|Sunglasses:5
3239,Shirt:3|Trousers:2|Footwear:8|Handbag:7|Watch:4|Guitar:9|Mobile_phone:5|Headphones:1|Hat:6|Sunglasses:10
3240,Shirt:8|Trousers:5|Footwear:2|Handbag:10|Watch:1|Guitar:6|Mobile_phone:4|Headphones:9|Hat:7|Sunglasses:3
3241,Shirt:2|Trousers:9|Footwear:1|Handbag:10|Watch:4|Guitar:5|Mobile_phone:6|Headphones:7|Hat:8|Sunglasses:3
3242,Shirt:9|Trousers:4|Footwear:10|Handbag:2|Watch:3|Guitar:5|Mobile_phone:7|Headphones:6|Hat:1|Sunglasses:8
3243,Shirt:1|Trousers:9|Footwear:6|Handbag:7|Watch:5|Guitar:10|Mobile_phone:4|Headphones:8|Hat:2|Sunglasses:3
3244,Shirt:10|Trousers:2|Footwear:8|Handbag:6|Watch:1|Guitar:9|Mobile_phone:4|Headphones:3|Hat:7|Sunglasses:5
3245,Shirt:2|Trousers:9|Footwear:5|Handbag:1|Watch:3|Guitar:6|Mobile_phone:10|Headphones:8|Hat:4|Sunglasses:7
3246,Shirt:5|Trousers:9|Footwear:3|Handbag:6|Watch:10|Guitar:4|Mobile_phone:7|Headphones:8|Hat:2|Sunglasses:1
3247,Shirt:6|Trousers:3|Footwear:5|Handbag:4|Watch:9|Guitar:7|Mobile_phone:2|Headphones:8|Hat:1|Sunglasses:10
3248,Shirt:2|Trousers:7|Footwear:10|Handbag:8|Watch:1|Guitar:6|Mobile_phone:9|Headphones:5|Hat:4|Sunglasses:3
3249,Shirt:1|Trousers:3|Footwear:9|Handbag:6|Watch:4|Guitar:2|Mobile_phone:5|Headphones:10|Hat:8|Sunglasses:7
3250,Shirt:6|Trousers:10|Footwear:2|Handbag:7|Watch:5|Guitar:3|Mobile_phone:1|Headphones:8|Hat:4|Sunglasses:9
3251,Shirt:4|Trousers:2|Footwear:6|Handbag:10|Watch:7|Guitar:1|Mobile_phone:8|Headphones:3|Hat:5|Sunglasses:9
3252,Shirt:10|Trousers:1|Footwear:7|Handbag:6|Watch:4|Guitar:2|Mobile_phone:3|Headphones:5|Hat:9|Sunglasses:8
3253,Shirt:8|Trousers:10|Footwear:5|Handbag:9|Watch:4|Guitar:6|Mobile_phone:3|Headphones:2|Hat:1|Sunglasses:7
3254,Shirt:7|Trousers:9|Footwear:6|Handbag:3|Watch:1|Guitar:2|Mobile_phone:5|Headphones:4|Hat:10|Sunglasses:8
3255,Shirt:2|Trousers:3|Footwear:10|Handbag:5|Watch:7|Guitar:9|Mobile_phone:6|Headphones:4|Hat:8|Sunglasses:1
3256,Shirt:6|Trousers:2|Footwear:4|Handbag:5|Watch:10|Guitar:8|Mobile_phone:3|Headphones:1|Hat:9|Sunglasses:7
3257,Shirt:4|Trousers:1|Footwear:7|Handbag:9|Watch:10|Guitar:8|Mobile_phone:6|Headphones:2|Hat:5|Sunglasses:3
3258,Shirt:8|Trousers:6|Footwear:1|Handbag:5|Watch:4|Guitar:10|Mobile_phone:7|Headphones:3|Hat:2|Sunglasses:9
3259,Shirt:8|Trousers:6|Footwear:9|Handbag:1|Watch:2|Guitar:3|Mobile_phone:5|Headphones:4|Hat:7|Sunglasses:10
3260,Shirt:1|Trousers:4|Footwear:5|Handbag:6|Watch:10|Guitar:7|Mobile_phone:3|Headphones:2|Hat:9|Sunglasses:8
3261,Shirt:8|Trousers:5|Footwear:10|Handbag:4|Watch:7|Guitar:2|Mobile_phone:3|Headphones:9|Hat:1|Sunglasses:6
3262,Shirt:10|Trousers:3|Footwear:5|Handbag:8|Watch:6|Guitar:2|Mobile_phone:4|Headphones:9|Hat:7|Sunglasses:1
3263,Shirt:9|Trousers:7|Footwear:3|Handbag:1|Watch:2|Guitar:8|Mobile_phone:10|Headphones:5|Hat:6|Sunglasses:4
3264,Shirt:5|Trousers:10|Footwear:7|Handbag:4|Watch:6|Guitar:8|Mobile_phone:9|Headphones:1|Hat:2|Sunglasses:3
3265,Shirt:10|Trousers:3|Footwear:6|Handbag:7|Watch:8|Guitar:2|Mobile_phone:5|Headphones:9|Hat:4|Sunglasses:1
3266,Shirt:10|Trousers:1|Footwear:6|Handbag:7|Watch:4|Guitar:9|Mobile_phone:2|Headphones:5|Hat:3|Sunglasses:8
3267,Shirt:5|Trousers:8|Footwear:10|Handbag:4|Watch:2|Guitar:3|Mobile_phone:9|Headphones:1|Hat:7|Sunglasses:6
3268,Shirt:4|Trousers:2|Footwear:1|Handbag:9|Watch:3|Guitar:6|Mobile_phone:7|Headphones:8|Hat:10|Sunglasses:5
3269,Shirt:10|Trousers:7|Footwear:8|Handbag:5|Watch:2|Guitar:1|Mobile_phone:4|Headphones:9|Hat:3|Sunglasses:6
3270,Shirt:4|Trousers:10|Footwear:1|Handbag:7|Watch:8|Guitar:6|Mobile_phone:5|Headphones:2|Hat:3|Sunglasses:9
3271,Shirt:10|Trousers:7|Footwear:5|Handbag:1|Watch:8|Guitar:9|Mobile_phone:3|Headphones:6|Hat:2|Sunglasses:4
3272,Shirt:6|Trousers:1|Footwear:7|Handbag:10|Watch:9|Guitar:8|Mobile_phone:3|Headphones:4|Hat:5|Sunglasses:2
3273,Shirt:6|Trousers:7|Footwear:9|Handbag:3|Watch:2|Guitar:8|Mobile_phone:10|Headphones:1|Hat:4|Sunglasses:5
3274,Shirt:9|Trousers:5|Footwear:1|Handbag:8|Watch:2|Guitar:10|Mobile_phone:4|Headphones:3|Hat:6|Sunglasses:7
3275,Shirt:10|Trousers:3|Footwear:9|Handbag:7|Watch:2|Guitar:6|Mobile_phone:8|Headphones:5|Hat:4|Sunglasses:1
3276,Shirt:1|Trousers:3|Footwear:9|Handbag:4|Watch:2|Guitar:6|Mobile_phone:7|Headphones:8|Hat:5|Sunglasses:10
3277,Shirt:5|Trousers:4|Footwear:7|Handbag:3|Watch:9|Guitar:10|Mobile_phone:6|Headphones:1|Hat:2|Sunglasses:8
3278,Shirt:8|Trousers:7|Footwear:3|Handbag:9|Watch:1|Guitar:4|Mobile_phone:5|Headphones:2|Hat:6|Sunglasses:10
3279,Shirt:2|Trousers:4|Footwear:6|Handbag:8|Watch:10|Guitar:5|Mobile_phone:9|Headphones:7|Hat:1|Sunglasses:3
3280,Shirt:1|Trousers:4|Footwear:10|Handbag:7|Watch:9|Guitar:3|Mobile_phone:8|Headphones:5|Hat:6|Sunglasses:2
3281,Shirt:10|Trousers:5|Footwear:6|Handbag:7|Watch:8|Guitar:9|Mobile_phone:1|Headphones:4|Hat:2|Sunglasses:3
3282,Shirt:6|Trousers:3|Footwear:5|Handbag:4|Watch:9|Guitar:8|Mobile_phone:7|Headphones:10|Hat:2|Sunglasses:1
3283,Shirt:4|Trousers:5|Footwear:3|Handbag:9|Watch:6|Guitar:1|Mobile_phone:8|Headphones:2|Hat:10|Sunglasses:7
3284,Shirt:6|Trousers:7|Footwear:5|Handbag:3|Watch:10|Guitar:2|Mobile_phone:1|Headphones:8|Hat:4|Sunglasses:9
3285,Shirt:4|Trousers:10|Footwear:9|Handbag:7|Watch:2|Guitar:1|Mobile_phone:5|Headphones:3|Hat:6|Sunglasses:8
3286,Shirt:3|Trousers:9|Footwear:2|Handbag:5|Watch:6|Guitar:4|Mobile_phone:7|Headphones:8|Hat:10|Sunglasses:1
3287,Shirt:6|Trousers:7|Footwear:1|Handbag:3|Watch:10|Guitar:9|Mobile_phone:2|Headphones:8|Hat:4|Sunglasses:5
3288,Shirt:9|Trousers:3|Footwear:6|Handbag:1|Watch:5|Guitar:7|Mobile_phone:8|Headphones:10|Hat:2|Sunglasses:4
3289,Shirt:3|Trousers:1|Footwear:6|Handbag:10|Watch:4|Guitar:9|Mobile_phone:5|Headphones:7|Hat:2|Sunglasses:8
3290,Shirt:4|Trousers:7|Footwear:6|Handbag:10|Watch:1|Guitar:9|Mobile_phone:2|Headphones:8|Hat:5|Sunglasses:3
3291,Shirt:2|Trousers:9|Footwear:7|Handbag:5|Watch:10|Guitar:4|Mobile_phone:8|Headphones:3|Hat:6|Sunglasses:1
3292,Shirt:2|Trousers:1|Footwear:5|Handbag:9|Watch:8|Guitar:7|Mobile_phone:4|Headphones:6|Hat:3|Sunglasses:10
3293,Shirt:8|Trousers:5|Footwear:3|Handbag:1|Watch:2|Guitar:10|Mobile_phone:6|Headphones:7|Hat:4|Sunglasses:9
3294,Shirt:2|Trousers:8|Footwear:4|Handbag:10|Watch:1|Guitar:7|Mobile_phone:6|Headphones:9|Hat:3|Sunglasses:5
3295,Shirt:2|Trousers:10|Footwear:9|Handbag:8|Watch:6|Guitar:1|Mobile_phone:5|Headphones:3|Hat:7|Sunglasses:4
3296,Shirt:3|Trousers:6|Footwear:7|Handbag:1|Watch:2|Guitar:10|Mobile_phone:5|Headphones:8|Hat:4|Sunglasses:9
3297,Shirt:7|Trousers:1|Footwear:9|Handbag:4|Watch:6|Guitar:2|Mobile_phone:10|Headphones:8|Hat:5|Sunglasses:3
3298,Shirt:3|Trousers:5|Footwear:6|Handbag:8|Watch:1|Guitar:10|Mobile_phone:7|Headphones:2|Hat:9|Sunglasses:4
3299,Shirt:2|Trousers:6|Footwear:10|Handbag:4|Watch:7|Guitar:3|Mobile_phone:5|Headphones:1|Hat:8|Sunglasses:9
3300,Shirt:7|Trousers:10|Footwear:1|Handbag:9|Watch:5|Guitar:3|Mobile_phone:6|Headphones:8|Hat:2|Sunglasses:4
3301,Shirt:8|Trousers:3|Footwear:1|Handbag:2|Watch:6|Guitar:5|Mobile_phone:7|Headphones:9|Hat:10|Sunglasses:4
3302,Shirt:1|Trousers:5|Footwear:10|Handbag:3|Watch:6|Guitar:8|Mobile_phone:9|Headphones:4|Hat:7|Sunglasses:2
3303,Shirt:2|Trousers:8|Footwear:1|Handbag:5|Watch:10|Guitar:4|Mobile_phone:6|Headphones:9|Hat:7|Sunglasses:3
3304,Shirt:9|Trousers:2|Footwear:3|Handbag:10|Watch:6|Guitar:8|Mobile_phone:1|Headphones:5|Hat:4|Sunglasses:7
3305,Shirt:2|Trousers:7|Footwear:8|Handbag:10|Watch:3|Guitar:5|Mobile_phone:9|Headphones:4|Hat:1|Sunglasses:6
3306,Shirt:2|Trousers:7|Footwear:4|Handbag:9|Watch:1|Guitar:5|Mobile_phone:8|Headphones:10|Hat:3|Sunglasses:6
3307,Shirt:4|Trousers:7|Footwear:5|Handbag:9|Watch:2|Guitar:6|Mobile_phone:1|Headphones:10|Hat:8|Sunglasses:3
3308,Shirt:1|Trousers:3|Footwear:5|Handbag:8|Watch:2|Guitar:6|Mobile_phone:4|Headphones:10|Hat:7|Sunglasses:9
3309,Shirt:4|Trousers:6|Footwear:10|Handbag:9|Watch:1|Guitar:5|Mobile_phone:3|Headphones:2|Hat:8|Sunglasses:7
3310,Shirt:3|Trousers:1|Footwear:4|Handbag:7|Watch:10|Guitar:8|Mobile_phone:2|Headphones:5|Hat:9|Sunglasses:6
3311,Shirt:2|Trousers:10|Footwear:9|Handbag:8|Watch:6|Guitar:5|Mobile_phone:1|Headphones:4|Hat:3|Sunglasses:7
3312,Shirt:1|Trousers:4|Footwear:8|Handbag:10|Watch:7|Guitar:9|Mobile_phone:3|Headphones:2|Hat:5|Sunglasses:6
3313,Shirt:5|Trousers:7|Footwear:3|Handbag:4|Watch:6|Guitar:8|Mobile_phone:1|Headphones:2|Hat:10|Sunglasses:9
3314,Shirt:4|Trousers:1|Footwear:3|Handbag:10|Watch:7|Guitar:8|Mobile_phone:2|Headphones:5|Hat:6|Sunglasses:9
3315,Shirt:9|Trousers:4|Footwear:6|Handbag:1|Watch:7|Guitar:2|Mobile_phone:8|Headphones:10|Hat:3|Sunglasses:5
3316,Shirt:5|Trousers:4|Footwear:10|Handbag:6|Watch:9|Guitar:1|Mobile_phone:2|Headphones:7|Hat:8|Sunglasses:3
3317,Shirt:8|Trousers:9|Footwear:6|Handbag:7|Watch:2|Guitar:3|Mobile_phone:4|Headphones:1|Hat:5|Sunglasses:10
3318,Shirt:9|Trousers:8|Footwear:3|Handbag:5|Watch:10|Guitar:7|Mobile_phone:6|Headphones:1|Hat:2|Sunglasses:4
